event_date,year,disorder_type,event_type,sub_event_type,actor1,inter1,admin1,admin2,location,latitude,longitude,fatalities
2023-12-11,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Ngala,Ngala,12.3377,14.1805,0.0
2023-12-11,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-),1,Sokoto,Wurno,Lugu,13.2759,5.4746,3.0
2023-12-11,2023,Political violence,Battles,Armed clash,Niger Communal Militia (Nigeria),4,Niger,Muya,Sarkin Pawa,10.0209,7.1124,32.0
2023-12-11,2023,Political violence,Battles,Armed clash,Katsina State Community Watch Corps (Nigeria),3,Katsina,Safana,Safana,12.3778,7.377,2.0
2023-12-11,2023,Political violence,Violence against civilians,Attack,Military Forces of Nigeria (2023-),1,Lagos,Ikeja,Ikeja,6.5942,3.3375,0.0
2023-12-11,2023,Political violence,Battles,Armed clash,Unidentified Armed Group (Nigeria),3,Federal Capital Territory,Abuja Municipal,Lugbe,8.9731,7.3841,1.0
2023-12-11,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Ngala,Gamboru,12.373,14.2069,0.0
2023-12-11,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Federal Capital Territory,Abuja Municipal,Maitama,9.1031,7.4944,0.0
2023-12-11,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Katsina Communal Militia (Nigeria),4,Katsina,Dutsinma,Dutsin Ma,12.4517,7.4981,0.0
2023-12-11,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Ogun,Obafemi,Fidiwo,7.0688,3.6907,1.0
2023-12-11,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Kano,Kano Municipal,Kano,12.0,8.5167,0.0
2023-12-11,2023,Political violence,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Borno,Jere,Khaddamari,11.9259,13.2306,1.0
2023-12-10,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Kaduna Communal Militia (Nigeria),4,Kaduna,Igabi,Igabi,10.7889,7.7749,0.0
2023-12-10,2023,Political violence,Battles,Armed clash,Kaduna Communal Militia (Nigeria),4,Kaduna,Sabon Gari,Dogarawa,11.1972,7.7329,0.0
2023-12-10,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Cross River,Akpabuyo,Ikot Nakanda,4.8785,8.4862,1.0
2023-12-10,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Plateau,Mangu,Mangu,9.5206,9.0977,4.0
2023-12-10,2023,Political violence,Battles,Armed clash,Unidentified Armed Group (Nigeria),3,Anambra,Idemili South,Oba,6.0667,6.8403,3.0
2023-12-10,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Adamawa,Fufore,Beti Giware,9.0938,12.6677,1.0
2023-12-10,2023,Strategic developments,Strategic developments,Change to group/activity,Islamic State (West Africa),2,Borno,Mobbar,Damasak,13.0977,12.4952,0.0
2023-12-10,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Askira Uba,Chul,10.6167,13.1333,0.0
2023-12-10,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-),1,Kaduna,Zaria,Zaria,11.0886,7.6974,0.0
2023-12-10,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-),1,Katsina,Dutsinma,Dutsin Ma,12.4517,7.4981,3.0
2023-12-10,2023,Political violence,Battles,Armed clash,Katsina Communal Militia (Nigeria),4,Katsina,Dutsinma,Makera,12.3117,7.4551,3.0
2023-12-10,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Sokoto,Gwadabawa,Asara,13.4701,5.284,0.0
2023-12-10,2023,Political violence,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),4,Kaduna,Giwa,Kidandan,11.0538,7.1958,10.0
2023-12-10,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Federal Capital Territory,Bwari,Kubwa,9.1413,7.3526,0.0
2023-12-09,2023,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2023-),1,Borno,Bama,Gargash,11.4759,13.9743,20.0
2023-12-09,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-),1,Delta,Aniocha South,Egbudu-Akah,6.1139,6.3504,1.0
2023-12-09,2023,Political violence,Battles,Armed clash,Unidentified Armed Group (Nigeria),3,Bauchi,Ningi,Ningi,11.076,9.5647,1.0
2023-12-09,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Anambra,Ihiala,Orsumoghu,5.8721,6.9314,0.0
2023-12-09,2023,Political violence,Violence against civilians,Attack,Military Forces of Nigeria (2023-),1,Delta,Oshimili South,Asaba,6.2006,6.7339,0.0
2023-12-09,2023,Political violence,Battles,Armed clash,Islamic State (West Africa) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Borno,Konduga,Konduga,11.6558,13.4213,0.0
2023-12-09,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Delta,Warri South,Warri,5.5167,5.75,0.0
2023-12-09,2023,Political violence,Battles,Armed clash,Katsina Communal Militia (Nigeria),4,Katsina,Safana,Zakka,12.6504,7.3509,0.0
2023-12-09,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Taraba,Ussa,Kpambo Yache,7.0125,10.0127,0.0
2023-12-09,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Federal Capital Territory,Bwari,Dei-Dei,9.0993,7.2789,0.0
2023-12-09,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Gwadabawa,Asara,13.4701,5.284,1.0
2023-12-08,2023,Strategic developments,Strategic developments,Looting/property destruction,Fulani Ethnic Militia (Nigeria),4,Osun,Isokan,Ikoyi,7.35,4.1666,0.0
2023-12-08,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Lagos,Ikeja,Ikeja,6.5942,3.3375,0.0
2023-12-08,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Ondo,Akure South,Akure,7.2526,5.1931,0.0
2023-12-08,2023,Political violence,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),4,Kaduna,Igabi,Igabi,10.7889,7.7749,2.0
2023-12-08,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Kaduna,Igabi,Igabi,10.7889,7.7749,0.0
2023-12-08,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Delta,Aniocha South,Nsukwa,6.017,6.4444,0.0
2023-12-08,2023,Strategic developments,Strategic developments,Change to group/activity,Islamic State (West Africa),2,Borno,Mobbar,Damasak,13.0977,12.4952,0.0
2023-12-08,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Kaduna,Igabi,Birnin Yero,10.7859,7.5479,2.0
2023-12-08,2023,Strategic developments,Strategic developments,Arrests,Kubwa Communal Militia (Nigeria),4,Federal Capital Territory,Bwari,Kubwa,9.1413,7.3526,0.0
2023-12-08,2023,Political violence; Demonstrations,Protests,Excessive force against protesters,Protesters (Nigeria),6,Anambra,Ogbaru,Atani,6.0158,6.7446,1.0
2023-12-07,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Zamfara,Tsafe,Danjibga,11.6938,6.7942,2.0
2023-12-07,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Zamfara,Maradun,Faru Magami,12.8507,6.1949,1.0
2023-12-07,2023,Demonstrations,Protests,Protest with intervention,Protesters (Nigeria),6,Nassarawa,Lafia,Lafia,8.4833,8.5167,0.0
2023-12-07,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Rivers,Ikwerre,Ubima,5.1197,6.9026,0.0
2023-12-07,2023,Political violence; Demonstrations,Protests,Excessive force against protesters,Protesters (Nigeria),6,Anambra,Onisha North,Onitsha,6.1454,6.7885,1.0
2023-12-07,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Ondo,Odigbo,Ore,6.7457,4.8775,0.0
2023-12-07,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Nassarawa,Lafia,Gandu,8.4867,8.5696,0.0
2023-12-07,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Sokoto Communal Militia (Nigeria),4,Sokoto,Goronyo,Bijeje,13.3217,5.6384,0.0
2023-12-07,2023,Political violence,Battles,Armed clash,Civilian JTF: Civilian Joint Task Force,3,Borno,Mafa,Mafa,12.1096,13.7005,2.0
2023-12-07,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),2,Cross River,Obanliku,Balegeta,6.3508,9.3422,0.0
2023-12-07,2023,Political violence,Battles,Armed clash,Unidentified Armed Group (Nigeria),3,Federal Capital Territory,Bwari,Kubwa,9.1413,7.3526,0.0
2023-12-07,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Zamfara Communal Militia (Nigeria),4,Zamfara,Gusau,Gusau,12.1628,6.6614,0.0
2023-12-06,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Nassarawa,Lafia,Gandu,8.4867,8.5696,1.0
2023-12-06,2023,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2023-),1,Niger,Shiroro,Shiroro,9.96,6.8346,50.0
2023-12-06,2023,Strategic developments,Strategic developments,Change to group/activity,Niger Communal Militia (Nigeria),4,Niger,Muya,Kabula,9.8295,7.1651,0.0
2023-12-06,2023,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa),2,Yobe,Gujba,Gujba,11.5032,11.9367,2.0
2023-12-06,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Kaduna,Zaria,Zaria,11.0886,7.6974,0.0
2023-12-06,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Gwoza,Yamtaji,11.1222,13.51,0.0
2023-12-06,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Nassarawa,Lafia,Lafia,8.4833,8.5167,0.0
2023-12-06,2023,Political violence,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),4,Katsina,Dan-Musa,Maidabino,12.1712,7.345,1.0
2023-12-06,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Federal Capital Territory,Abuja Municipal,Abuja,9.0833,7.5333,0.0
2023-12-06,2023,Strategic developments,Strategic developments,Looting/property destruction,Katsina Communal Militia (Nigeria),4,Katsina,Dutsinma,Dutsin Ma,12.4517,7.4981,0.0
2023-12-06,2023,Political violence,Violence against civilians,Attack,Military Forces of Nigeria (2023-),1,Kaduna,Kagarko,Janjala,9.55,7.6833,3.0
2023-12-06,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Zamfara Communal Militia (Nigeria),4,Zamfara,Gusau,Gusau,12.1628,6.6614,0.0
2023-12-05,2023,Political violence,Violence against civilians,Attack,Islamic State (West Africa),2,Borno,Gwoza,Limankara,10.9805,13.6631,0.0
2023-12-05,2023,Strategic developments,Strategic developments,Other,Civilians (Nigeria),7,Borno,Kaga,Benisheikh,11.8072,12.4909,0.0
2023-12-05,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Lagos,Apapa,Tin Can Island,6.4339,3.3564,0.0
2023-12-05,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Rabah,Rarah,12.9266,5.6012,2.0
2023-12-05,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Abadan,Malam Fatori,13.6746,13.3395,0.0
2023-12-05,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Mafa,Ajiri,12.094,13.4582,1.0
2023-12-05,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Bama,Bama,11.5221,13.6856,1.0
2023-12-05,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Lagos,Alimosho,Abule Egba,6.6504,3.2851,0.0
2023-12-05,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Borno,Konduga,Konduga,11.6558,13.4213,0.0
2023-12-05,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Osun,Osogbo,Oshogbo,7.7667,4.5667,0.0
2023-12-05,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Federal Capital Territory,Abuja Municipal,Wassa,8.8878,7.4682,0.0
2023-12-05,2023,Political violence,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),2,Cross River,Obanliku,Balegeta,6.3508,9.3422,0.0
2023-12-05,2023,Political violence,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),4,Katsina,Dutsinma,Dutsin Ma,12.4517,7.4981,0.0
2023-12-05,2023,Political violence,Violence against civilians,Attack,Police Forces of Nigeria (2023-),1,Delta,Ughelli North,Ughelli,5.4899,6.0074,0.0
2023-12-05,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Federal Capital Territory,Gwagwalada,Madala,9.1044,7.2133,0.0
2023-12-05,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Zamfara,Gusau,Gusau,12.1628,6.6614,0.0
2023-12-04,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Cross River,Calabar Municipal,Calabar,4.9667,8.3333,0.0
2023-12-04,2023,Political violence,Violence against civilians,Attack,Icelanders (Nigeria),3,Rivers,Ahoada West,Akinima,5.0765,6.4634,3.0
2023-12-04,2023,Political violence,Battles,Armed clash,MNJTF: Multinational Joint Task Force,8,Borno,Monguno,Gumnari,12.6243,13.7256,5.0
2023-12-04,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Anambra,Anambra East,Nsugbe,6.2637,6.8191,0.0
2023-12-04,2023,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (Nigeria),3,Kogi,Lokoja,Lokoja,7.8024,6.743,0.0
2023-12-04,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Nassarawa,Lafia,Gandu,8.4867,8.5696,0.0
2023-12-04,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Nassarawa,Lafia,Lafia,8.4833,8.5167,0.0
2023-12-04,2023,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),4,Taraba,Bali,Bali,7.8667,10.9667,33.0
2023-12-04,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Yobe,Gujba,Buni Yadi,11.2689,11.9994,0.0
2023-12-04,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Gwoza,Gwoza,11.084,13.6925,1.0
2023-12-04,2023,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa),2,Borno,Gwoza,Pulka,11.1767,13.8256,4.0
2023-12-04,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-) National Drug Law Enforcement Agency,1,Edo,Owan West,Opuje,7.0272,5.8871,0.0
2023-12-04,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Konduga,Konduga,11.6558,13.4213,0.0
2023-12-04,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-),1,Imo,Aboh Mbaise,Umuogu,5.3661,7.2841,1.0
2023-12-04,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Niger,Borgu,Babanna,10.3747,3.8949,1.0
2023-12-04,2023,Demonstrations,Protests,Protest with intervention,Protesters (Nigeria),6,Bauchi,Bauchi,Yelwa,10.3066,9.8034,0.0
2023-12-04,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Abia,Umuahia North,Umuahia,5.5263,7.4896,0.0
2023-12-04,2023,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Nigeria (2023-),1,Borno,Maiduguri Metro,Maiduguri,11.8312,13.1517,0.0
2023-12-03,2023,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2023-),1,Kaduna,Igabi,Igabi,10.7889,7.7749,85.0
2023-12-03,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Gwoza,Pulka,11.1767,13.8256,0.0
2023-12-03,2023,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (West Africa),2,Borno,Damboa,Waijroko,10.9339,12.5268,0.0
2023-12-03,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Wurno,Chacho,13.2264,5.5444,0.0
2023-12-03,2023,Political violence,Battles,Armed clash,Unidentified Armed Group (Nigeria),3,Adamawa,Yola-North,Yola,9.2,12.4833,2.0
2023-12-03,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Federal Capital Territory,Abuja Municipal,Asokoro,9.0519,7.53,0.0
2023-12-03,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Delta,Ughelli North,Evwreni,5.4006,6.0662,1.0
2023-12-03,2023,Political violence,Battles,Armed clash,Police Forces of Nigeria (2023-) Department of State Services,1,Edo,Oredo,Benin City,6.3351,5.6275,0.0
2023-12-03,2023,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2023-),1,Katsina,Jibia,Jibia,13.0978,7.2225,3.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Goronyo,Kojiyo,13.4689,5.606,5.0
2023-12-02,2023,Political violence,Battles,Armed clash,Military Forces of Nigeria (2023-),1,Yobe,Gujba,Katarko,11.5618,11.9164,2.0
2023-12-02,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Kaga,Mainok,11.8288,12.6345,2.0
2023-12-02,2023,Political violence,Battles,Armed clash,Islamic State (West Africa),2,Borno,Monguno,Monguno,12.6786,13.6079,0.0
2023-12-02,2023,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa),2,Borno,Kukawa,Kukawa,12.9186,13.6283,3.0
2023-12-02,2023,Political violence,Battles,Armed clash,Katsina Communal Militia (Nigeria),4,Katsina,Dan-Musa,Dan Musa,12.2616,7.3341,0.0
2023-12-02,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Ondo,Odigbo,Ore,6.7457,4.8775,0.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Niger Communal Militia (Nigeria),4,Niger,Borgu,Babanna,10.3747,3.8949,1.0
2023-12-02,2023,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),3,Ogun,Ado-Odo,Itele,6.58,3.1905,0.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Gwadabawa,Atakwanyo,13.3459,5.1468,0.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),3,Ogun,Remo North,Ode-Remo,6.9693,3.6775,1.0
2023-12-02,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Lagos,Ojo,Ajangbadi,6.4636,3.1702,0.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),4,Kaduna,Kachia,Gidan Azara,9.6186,7.4597,1.0
2023-12-02,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Jigawa,Dutse,Dutse,11.7594,9.3392,0.0
2023-12-02,2023,Strategic developments,Strategic developments,Agreement,Islamic State (West Africa) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,2,Borno,Maiduguri Metro,Maiduguri,11.8312,13.1517,0.0
2023-12-02,2023,Demonstrations,Protests,Peaceful protest,Protesters (Nigeria),6,Kaduna,Kaduna North,Kaduna,10.5222,7.4383,0.0
2023-12-02,2023,Political violence,Violence against civilians,Attack,Police Forces of Nigeria (2023-) NSCDC: Nigeria Security and Civil Defence Corps,1,Anambra,Awka South,Awka,6.2101,7.0741,0.0
2023-12-01,2023,Political violence,Riots,Mob violence,Rioters (Nigeria),5,Ebonyi,Ohaukwu,Ngbo,6.4654,7.9675,0.0
2023-12-01,2023,Political violence,Battles,Armed clash,Kebbi Communal Militia (Nigeria),4,Kebbi,Bunza,Tunga,12.1969,4.0462,1.0
2023-12-01,2023,Political violence,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),4,Sokoto,Wurno,Wurno,13.2568,5.4864,2.0
